ccs_code,cpt_code,ccs_label
220,92254,Ophthalmologic and otologic diagnosis and treatment
220,92255,Ophthalmologic and otologic diagnosis and treatment
220,92256,Ophthalmologic and otologic diagnosis and treatment
220,92257,Ophthalmologic and otologic diagnosis and treatment
220,92258,Ophthalmologic and otologic diagnosis and treatment
220,92259,Ophthalmologic and otologic diagnosis and treatment
220,92260,Ophthalmologic and otologic diagnosis and treatment
220,92261,Ophthalmologic and otologic diagnosis and treatment
220,92262,Ophthalmologic and otologic diagnosis and treatment
220,92263,Ophthalmologic and otologic diagnosis and treatment
220,92264,Ophthalmologic and otologic diagnosis and treatment
220,92265,Ophthalmologic and otologic diagnosis and treatment
220,92266,Ophthalmologic and otologic diagnosis and treatment
220,92267,Ophthalmologic and otologic diagnosis and treatment
220,92268,Ophthalmologic and otologic diagnosis and treatment
220,92269,Ophthalmologic and otologic diagnosis and treatment
220,92270,Ophthalmologic and otologic diagnosis and treatment
220,92271,Ophthalmologic and otologic diagnosis and treatment
220,92272,Ophthalmologic and otologic diagnosis and treatment
220,92273,Ophthalmologic and otologic diagnosis and treatment
220,92274,Ophthalmologic and otologic diagnosis and treatment
220,92275,Ophthalmologic and otologic diagnosis and treatment
220,92276,Ophthalmologic and otologic diagnosis and treatment
220,92277,Ophthalmologic and otologic diagnosis and treatment
220,92278,Ophthalmologic and otologic diagnosis and treatment
220,92279,Ophthalmologic and otologic diagnosis and treatment
220,92280,Ophthalmologic and otologic diagnosis and treatment
220,92281,Ophthalmologic and otologic diagnosis and treatment
220,92282,Ophthalmologic and otologic diagnosis and treatment
220,92283,Ophthalmologic and otologic diagnosis and treatment
220,92284,Ophthalmologic and otologic diagnosis and treatment
220,92285,Ophthalmologic and otologic diagnosis and treatment
220,92286,Ophthalmologic and otologic diagnosis and treatment
220,92287,Ophthalmologic and otologic diagnosis and treatment
220,92288,Ophthalmologic and otologic diagnosis and treatment
220,92289,Ophthalmologic and otologic diagnosis and treatment
220,92290,Ophthalmologic and otologic diagnosis and treatment
220,92291,Ophthalmologic and otologic diagnosis and treatment
220,92292,Ophthalmologic and otologic diagnosis and treatment
220,92293,Ophthalmologic and otologic diagnosis and treatment
220,92294,Ophthalmologic and otologic diagnosis and treatment
220,92295,Ophthalmologic and otologic diagnosis and treatment
220,92296,Ophthalmologic and otologic diagnosis and treatment
220,92297,Ophthalmologic and otologic diagnosis and treatment
220,92298,Ophthalmologic and otologic diagnosis and treatment
220,92299,Ophthalmologic and otologic diagnosis and treatment
220,92300,Ophthalmologic and otologic diagnosis and treatment
220,92301,Ophthalmologic and otologic diagnosis and treatment
220,92302,Ophthalmologic and otologic diagnosis and treatment
220,92303,Ophthalmologic and otologic diagnosis and treatment
220,92304,Ophthalmologic and otologic diagnosis and treatment
220,92305,Ophthalmologic and otologic diagnosis and treatment
220,92306,Ophthalmologic and otologic diagnosis and treatment
220,92307,Ophthalmologic and otologic diagnosis and treatment
220,92308,Ophthalmologic and otologic diagnosis and treatment
220,92309,Ophthalmologic and otologic diagnosis and treatment
220,92310,Ophthalmologic and otologic diagnosis and treatment
220,92311,Ophthalmologic and otologic diagnosis and treatment
220,92312,Ophthalmologic and otologic diagnosis and treatment
220,92313,Ophthalmologic and otologic diagnosis and treatment
220,92314,Ophthalmologic and otologic diagnosis and treatment
220,92315,Ophthalmologic and otologic diagnosis and treatment
220,92316,Ophthalmologic and otologic diagnosis and treatment
220,92317,Ophthalmologic and otologic diagnosis and treatment
220,92318,Ophthalmologic and otologic diagnosis and treatment
220,92319,Ophthalmologic and otologic diagnosis and treatment
220,92320,Ophthalmologic and otologic diagnosis and treatment
220,92321,Ophthalmologic and otologic diagnosis and treatment
220,92322,Ophthalmologic and otologic diagnosis and treatment
220,92323,Ophthalmologic and otologic diagnosis and treatment
220,92324,Ophthalmologic and otologic diagnosis and treatment
220,92325,Ophthalmologic and otologic diagnosis and treatment
220,92326,Ophthalmologic and otologic diagnosis and treatment
220,92327,Ophthalmologic and otologic diagnosis and treatment
220,92328,Ophthalmologic and otologic diagnosis and treatment
220,92329,Ophthalmologic and otologic diagnosis and treatment
220,92330,Ophthalmologic and otologic diagnosis and treatment
220,92331,Ophthalmologic and otologic diagnosis and treatment
220,92332,Ophthalmologic and otologic diagnosis and treatment
220,92333,Ophthalmologic and otologic diagnosis and treatment
220,92334,Ophthalmologic and otologic diagnosis and treatment
220,92335,Ophthalmologic and otologic diagnosis and treatment
220,92336,Ophthalmologic and otologic diagnosis and treatment
220,92337,Ophthalmologic and otologic diagnosis and treatment
220,92338,Ophthalmologic and otologic diagnosis and treatment
220,92339,Ophthalmologic and otologic diagnosis and treatment
220,92340,Ophthalmologic and otologic diagnosis and treatment
220,92341,Ophthalmologic and otologic diagnosis and treatment
220,92342,Ophthalmologic and otologic diagnosis and treatment
220,92343,Ophthalmologic and otologic diagnosis and treatment
220,92344,Ophthalmologic and otologic diagnosis and treatment
220,92345,Ophthalmologic and otologic diagnosis and treatment
220,92346,Ophthalmologic and otologic diagnosis and treatment
220,92347,Ophthalmologic and otologic diagnosis and treatment
220,92348,Ophthalmologic and otologic diagnosis and treatment
220,92349,Ophthalmologic and otologic diagnosis and treatment
220,92350,Ophthalmologic and otologic diagnosis and treatment
220,92351,Ophthalmologic and otologic diagnosis and treatment
220,92352,Ophthalmologic and otologic diagnosis and treatment
220,92353,Ophthalmologic and otologic diagnosis and treatment
220,92354,Ophthalmologic and otologic diagnosis and treatment
220,92355,Ophthalmologic and otologic diagnosis and treatment
220,92356,Ophthalmologic and otologic diagnosis and treatment
220,92357,Ophthalmologic and otologic diagnosis and treatment
220,92358,Ophthalmologic and otologic diagnosis and treatment
220,92359,Ophthalmologic and otologic diagnosis and treatment
220,92360,Ophthalmologic and otologic diagnosis and treatment
220,92361,Ophthalmologic and otologic diagnosis and treatment
220,92362,Ophthalmologic and otologic diagnosis and treatment
220,92363,Ophthalmologic and otologic diagnosis and treatment
220,92364,Ophthalmologic and otologic diagnosis and treatment
220,92365,Ophthalmologic and otologic diagnosis and treatment
220,92366,Ophthalmologic and otologic diagnosis and treatment
220,92367,Ophthalmologic and otologic diagnosis and treatment
220,92368,Ophthalmologic and otologic diagnosis and treatment
220,92369,Ophthalmologic and otologic diagnosis and treatment
220,92370,Ophthalmologic and otologic diagnosis and treatment
220,92371,Ophthalmologic and otologic diagnosis and treatment
220,92372,Ophthalmologic and otologic diagnosis and treatment
220,92373,Ophthalmologic and otologic diagnosis and treatment
220,92374,Ophthalmologic and otologic diagnosis and treatment
220,92375,Ophthalmologic and otologic diagnosis and treatment
220,92376,Ophthalmologic and otologic diagnosis and treatment
220,92377,Ophthalmologic and otologic diagnosis and treatment
220,92378,Ophthalmologic and otologic diagnosis and treatment
220,92379,Ophthalmologic and otologic diagnosis and treatment
220,92380,Ophthalmologic and otologic diagnosis and treatment
220,92381,Ophthalmologic and otologic diagnosis and treatment
220,92382,Ophthalmologic and otologic diagnosis and treatment
220,92383,Ophthalmologic and otologic diagnosis and treatment
220,92384,Ophthalmologic and otologic diagnosis and treatment
220,92385,Ophthalmologic and otologic diagnosis and treatment
220,92386,Ophthalmologic and otologic diagnosis and treatment
220,92387,Ophthalmologic and otologic diagnosis and treatment
220,92388,Ophthalmologic and otologic diagnosis and treatment
220,92389,Ophthalmologic and otologic diagnosis and treatment
220,92390,Ophthalmologic and otologic diagnosis and treatment
220,92391,Ophthalmologic and otologic diagnosis and treatment
220,92392,Ophthalmologic and otologic diagnosis and treatment
220,92393,Ophthalmologic and otologic diagnosis and treatment
220,92394,Ophthalmologic and otologic diagnosis and treatment
220,92395,Ophthalmologic and otologic diagnosis and treatment
220,92396,Ophthalmologic and otologic diagnosis and treatment
220,92397,Ophthalmologic and otologic diagnosis and treatment
220,92398,Ophthalmologic and otologic diagnosis and treatment
220,92399,Ophthalmologic and otologic diagnosis and treatment
220,92400,Ophthalmologic and otologic diagnosis and treatment
220,92401,Ophthalmologic and otologic diagnosis and treatment
220,92402,Ophthalmologic and otologic diagnosis and treatment
220,92403,Ophthalmologic and otologic diagnosis and treatment
220,92404,Ophthalmologic and otologic diagnosis and treatment
220,92405,Ophthalmologic and otologic diagnosis and treatment
220,92406,Ophthalmologic and otologic diagnosis and treatment
220,92407,Ophthalmologic and otologic diagnosis and treatment
220,92408,Ophthalmologic and otologic diagnosis and treatment
220,92409,Ophthalmologic and otologic diagnosis and treatment
220,92410,Ophthalmologic and otologic diagnosis and treatment
220,92411,Ophthalmologic and otologic diagnosis and treatment
220,92412,Ophthalmologic and otologic diagnosis and treatment
220,92413,Ophthalmologic and otologic diagnosis and treatment
220,92414,Ophthalmologic and otologic diagnosis and treatment
220,92415,Ophthalmologic and otologic diagnosis and treatment
220,92416,Ophthalmologic and otologic diagnosis and treatment
220,92417,Ophthalmologic and otologic diagnosis and treatment
220,92418,Ophthalmologic and otologic diagnosis and treatment
220,92419,Ophthalmologic and otologic diagnosis and treatment
220,92420,Ophthalmologic and otologic diagnosis and treatment
